subject,task_name,ses,run,overall_run,pct_frames_fFD,pct_frames_FD,num_frames_fFD,num_frames_FD
HUBS06,rest,1,1,1,0.923423423423423,0.738738738738739,205,164
HUBS06,rest,1,2,2,0.945945945945946,0.234234234234234,210,52
HUBS06,rest,1,3,3,0.918918918918919,0.495495495495495,204,110
HUBS06,rest,2,1,4,0.932432432432432,0.355855855855856,207,79
HUBS06,rest,2,2,5,0.927927927927928,0.0495495495495495,206,11
HUBS06,rest,2,3,6,0.887387387387387,0.0495495495495495,197,11
HUBS06,rest,2,4,7,0.945945945945946,0.328828828828829,210,73
HUBS06,rest,3,1,8,0.968468468468468,0.545045045045045,215,121
HUBS06,rest,3,2,9,0.90990990990991,0.414414414414414,202,92
HUBS06,rest,3,3,10,0.869369369369369,0.288288288288288,193,64
HUBS06,rest,3,4,11,0.936936936936937,0.662162162162162,208,147
HUBS06,rest,4,1,12,0.963963963963964,0.378378378378378,214,84
HUBS06,rest,4,2,13,0.972972972972973,0.22972972972973,216,51
HUBS06,rest,4,3,14,0.900900900900901,0.274774774774775,200,61
HUBS06,rest,4,4,15,0.896396396396396,0.364864864864865,199,81
HUBS06,rest,5,1,16,0.918918918918919,0.743243243243243,204,165
HUBS06,rest,5,2,17,0.918918918918919,0.54954954954955,204,122
HUBS06,rest,5,3,18,0.855855855855856,0.468468468468468,190,104
HUBS06,rest,5,4,19,0.851351351351351,0.414414414414414,189,92
HUBS06,rest,5,5,20,0.882882882882883,0.495495495495495,196,110
HUBS06,rest,6,1,21,0.972972972972973,0.459459459459459,216,102
HUBS06,rest,6,2,22,0.747747747747748,0.157657657657658,166,35
HUBS06,rest,6,3,23,0.797297297297297,0.117117117117117,177,26
HUBS06,rest,6,4,24,0.743243243243243,0.252252252252252,165,56
