subject,task_name,ses,run,overall_run,pct_frames_fFD,pct_frames_FD,num_frames_fFD,num_frames_FD
HUBS01,arithmetic,1,1,1,0.96583850931677,0.950310559006211,311,306
HUBS01,audvisattn,1,1,1,0.921933085501859,0.866171003717472,248,233
HUBS01,audviswm,1,1,1,0.96,0.930909090909091,264,256
HUBS01,epiproj,1,1,1,0.984815618221258,0.973969631236443,454,449
HUBS01,langlocaud,1,1,1,0.973584905660377,0.958490566037736,258,254
HUBS01,msit,1,1,1,0.976109215017065,0.965870307167236,286,283
HUBS01,spatialwm,1,1,1,0.979942693409742,0.95702005730659,342,334
HUBS01,tomfalse,1,1,1,0.945833333333333,0.9375,227,225
HUBS01,tompain,1,1,1,0.958904109589041,0.936073059360731,210,205
HUBS01,verbalwm,1,1,1,0.981366459627329,0.940993788819876,316,303
HUBS01,vmsit,1,1,1,0.972696245733788,0.962457337883959,285,282
HUBS01,audvisattn,2,1,2,0.973977695167286,0.9182156133829,262,247
HUBS01,epiproj,2,1,2,0.96529284164859,0.945770065075922,445,436
HUBS01,langlocaud,2,1,2,0.973584905660377,0.977358490566038,258,259
HUBS01,langlocvis,2,1,1,0.973584905660377,0.954716981132075,258,253
HUBS01,msit,2,1,2,0.976109215017065,0.962457337883959,286,282
HUBS01,spatialwm,2,1,2,0.899713467048711,0.813753581661891,314,284
HUBS01,stroop,2,1,1,0.971326164874552,0.974910394265233,271,272
HUBS01,tomfalse,2,1,2,0.975,0.970833333333333,234,233
HUBS01,tompain,2,1,2,0.941666666666667,0.941666666666667,226,226
HUBS01,verbalwm,2,1,2,0.953416149068323,0.897515527950311,307,289
HUBS01,vmsit,2,1,2,0.979522184300341,0.962457337883959,287,282
HUBS01,arithmetic,3,1,2,0.972049689440994,0.944099378881988,313,304
HUBS01,audvisattn,3,1,3,0.977695167286245,0.977695167286245,263,263
HUBS01,audviswm,3,1,2,0.970909090909091,0.956363636363636,267,263
HUBS01,langlocaud,3,1,3,0.977358490566038,0.981132075471698,259,260
HUBS01,langlocvis,3,1,2,0.977358490566038,0.981132075471698,259,260
HUBS01,spatialwm,3,1,3,0.974212034383954,0.951289398280802,340,332
HUBS01,stroop,3,1,2,0.96415770609319,0.92831541218638,269,259
HUBS01,tomfalse,3,1,3,0.975,0.970833333333333,234,233
HUBS01,tompain,3,1,3,0.975,0.979166666666667,234,235
HUBS01,verbalwm,3,1,3,0.981366459627329,0.984472049689441,316,317
HUBS01,arithmetic,4,1,3,0.981366459627329,0.972049689440994,316,313
HUBS01,audviswm,4,1,3,0.974545454545454,0.949090909090909,268,261
HUBS01,epiproj,4,1,3,0.986984815618221,0.976138828633406,455,450
HUBS01,langlocaud,4,1,4,0.969811320754717,0.966037735849057,257,256
