subject,task_name,ses,run,overall_run,pct_frames_fFD,pct_frames_FD,num_frames_fFD,num_frames_FD
HUBS04,audvisattn,1,1,1,0.973977695167286,0.973977695167286,262,262
HUBS04,audviswm,1,1,1,0.974545454545454,0.963636363636364,268,265
HUBS04,epiproj,1,1,1,0.976138828633406,0.976138828633406,450,450
HUBS04,langlocaud,1,1,1,0.977358490566038,0.969811320754717,259,257
HUBS04,langlocvis,1,1,1,0.973584905660377,0.973584905660377,258,258
HUBS04,msit,1,1,1,0.976109215017065,0.95221843003413,286,279
HUBS04,tomfalse,1,1,1,0.979166666666667,0.970833333333333,235,233
HUBS04,tompain,1,1,1,0.970833333333333,0.970833333333333,233,233
HUBS04,verbalwm,1,1,1,0.984472049689441,0.981366459627329,317,316
HUBS04,vmsit,1,1,1,0.976109215017065,0.982935153583618,286,288
HUBS04,audvisattn,2,1,2,0.981412639405205,0.973977695167286,264,262
HUBS04,audviswm,2,1,2,0.978181818181818,0.981818181818182,269,270
HUBS04,epiproj,2,1,2,0.982646420824295,0.984815618221258,453,454
HUBS04,langlocaud,2,1,2,0.981132075471698,0.981132075471698,260,260
HUBS04,langlocvis,2,1,2,0.973584905660377,0.977358490566038,258,259
HUBS04,spatialwm,2,1,1,0.982808022922636,0.982808022922636,343,343
HUBS04,stroop,2,1,1,0.974910394265233,0.982078853046595,272,274
HUBS04,tomfalse,2,1,2,0.979166666666667,0.979166666666667,235,235
HUBS04,tompain,2,1,2,0.979166666666667,0.979166666666667,235,235
HUBS04,vmsit,2,1,2,0.979522184300341,0.979522184300341,287,287
HUBS04,audvisattn,3,1,3,0.955390334572491,0.962825278810409,257,259
HUBS04,audviswm,3,1,3,0.978181818181818,0.956363636363636,269,263
HUBS04,epiproj,3,1,3,0.976138828633406,0.952277657266811,450,439
HUBS04,langlocaud,3,1,3,0.981132075471698,0.977358490566038,260,259
HUBS04,langlocvis,3,1,3,0.981132075471698,0.981132075471698,260,260
HUBS04,spatialwm,3,1,2,0.974212034383954,0.959885386819484,340,335
HUBS04,stroop,3,1,2,0.982078853046595,0.971326164874552,274,271
HUBS04,tompain,3,1,3,0.970833333333333,0.970833333333333,233,233
HUBS04,vmsit,3,1,3,0.982935153583618,0.976109215017065,288,286
HUBS04,audvisattn,4,1,4,0.977695167286245,0.973977695167286,263,262
HUBS04,audviswm,4,1,4,0.974545454545454,0.974545454545454,268,268
HUBS04,epiproj,4,1,4,0.976138828633406,0.971800433839479,450,448
HUBS04,langlocaud,4,1,4,0.977358490566038,0.977358490566038,259,259
HUBS04,langlocvis,4,1,4,0.969811320754717,0.962264150943396,257,255
HUBS04,msit,4,1,2,0.982935153583618,0.982935153583618,288,288
HUBS04,spatialwm,4,1,3,0.979942693409742,0.982808022922636,342,343
HUBS04,tomfalse,4,1,3,0.975,0.979166666666667,234,235
HUBS04,tompain,4,1,4,0.975,0.970833333333333,234,233
HUBS04,verbalwm,4,1,2,0.984472049689441,0.972049689440994,317,313
HUBS04,audvisattn,5,1,5,0.940520446096654,0.940520446096654,253,253
HUBS04,audviswm,5,1,5,0.970909090909091,0.970909090909091,267,267
HUBS04,epiproj,5,1,5,0.969631236442516,0.958785249457701,447,442
HUBS04,langlocaud,5,1,5,0.950943396226415,0.962264150943396,252,255
HUBS04,langlocvis,5,1,5,0.962264150943396,0.950943396226415,255,252
HUBS04,msit,5,1,3,0.95221843003413,0.948805460750853,279,278
HUBS04,spatialwm,5,1,4,0.931232091690544,0.94269340974212,325,329
HUBS04,stroop,5,1,3,0.92831541218638,0.924731182795699,259,258
HUBS04,verbalwm,5,1,3,0.981366459627329,0.968944099378882,316,312
HUBS04,audvisattn,6,1,6,0.966542750929368,0.970260223048327,260,261
HUBS04,audviswm,6,1,6,0.949090909090909,0.945454545454545,261,260
HUBS04,epiproj,6,1,6,0.967462039045553,0.963123644251627,446,444
HUBS04,langlocaud,6,1,6,0.977358490566038,0.966037735849057,259,256
HUBS04,langlocvis,6,1,6,0.969811320754717,0.954716981132075,257,253
HUBS04,msit,6,1,4,0.979522184300341,0.979522184300341,287,287
HUBS04,stroop,6,1,4,0.96415770609319,0.96415770609319,269,269
HUBS04,verbalwm,6,1,4,0.959627329192547,0.96583850931677,309,311
HUBS04,vmsit,6,1,4,0.9419795221843,0.911262798634812,276,267
