subject,task_name,ses,run,overall_run,pct_frames_fFD,pct_frames_FD,num_frames_fFD,num_frames_FD
HUBS08,rest,1,1,1,0.941441441441441,0.873873873873874,209,194
HUBS08,rest,1,2,2,0.882882882882883,0.788288288288288,196,175
HUBS08,rest,1,3,3,0.833333333333333,0.725225225225225,185,161
HUBS08,rest,1,4,4,0.954954954954955,0.824324324324324,212,183
HUBS08,rest,2,1,5,0.918918918918919,0.585585585585586,204,130
HUBS08,rest,2,2,6,0.936936936936937,0.477477477477477,208,106
HUBS08,rest,2,3,7,0.968468468468468,0.896396396396396,215,199
HUBS08,rest,2,4,8,0.896396396396396,0.612612612612613,199,136
HUBS08,rest,3,1,9,0.936936936936937,0.518018018018018,208,115
HUBS08,rest,3,2,10,0.963963963963964,0.540540540540541,214,120
HUBS08,rest,3,3,11,0.972972972972973,0.675675675675676,216,150
HUBS08,rest,3,4,12,0.887387387387387,0.711711711711712,197,158
HUBS08,rest,4,1,13,0.963963963963964,0.274774774774775,214,61
HUBS08,rest,4,2,14,0.977477477477477,0.558558558558559,217,124
HUBS08,rest,4,3,15,0.945945945945946,0.477477477477477,210,106
HUBS08,rest,4,4,16,0.972972972972973,0.364864864864865,216,81
HUBS08,rest,5,1,17,0.945945945945946,0.608108108108108,210,135
HUBS08,rest,5,2,18,0.968468468468468,0.918918918918919,215,204
HUBS08,rest,5,3,19,0.968468468468468,0.846846846846847,215,188
HUBS08,rest,5,4,20,0.972972972972973,0.842342342342342,216,187
HUBS08,rest,6,1,21,0.972972972972973,0.716216216216216,216,159
HUBS08,rest,6,2,22,0.95045045045045,0.905405405405405,211,201
HUBS08,rest,6,3,23,0.977477477477477,0.968468468468468,217,215
HUBS08,rest,6,4,24,0.963963963963964,0.945945945945946,214,210
