subject,task_name,ses,run,overall_run,pct_frames_fFD,pct_frames_FD,num_frames_fFD,num_frames_FD
HUBS03,audvisattn,1,1,1,0.895910780669145,0.907063197026022,241,244
HUBS03,audviswm,1,1,1,0.876363636363636,0.869090909090909,241,239
HUBS03,epiproj,1,1,1,0.952277657266811,0.945770065075922,439,436
HUBS03,langlocaud,1,1,1,0.962264150943396,0.969811320754717,255,257
HUBS03,langlocvis,1,1,1,0.947169811320755,0.966037735849057,251,256
HUBS03,msit,1,1,1,0.976109215017065,0.948805460750853,286,278
HUBS03,spatialwm,1,1,1,0.979942693409742,0.974212034383954,342,340
HUBS03,tomfalse,1,1,1,0.945833333333333,0.958333333333333,227,230
HUBS03,verbalwm,1,1,1,0.940993788819876,0.872670807453416,303,281
HUBS03,vmsit,1,1,1,0.948805460750853,0.962457337883959,278,282
HUBS03,audvisattn,2,1,2,0.936802973977695,0.947955390334573,252,255
HUBS03,audviswm,2,1,2,0.952727272727273,0.963636363636364,262,265
HUBS03,epiproj,2,1,2,0.973969631236443,0.928416485900217,449,428
HUBS03,langlocaud,2,1,2,0.977358490566038,0.973584905660377,259,258
HUBS03,langlocaud,2,2,3,0.954716981132075,0.935849056603774,253,248
HUBS03,langlocvis,2,1,2,0.977358490566038,0.981132075471698,259,260
HUBS03,langlocvis,2,2,3,0.962264150943396,0.939622641509434,255,249
HUBS03,stroop,2,1,1,0.974910394265233,0.931899641577061,272,260
HUBS03,tomfalse,2,1,2,0.908333333333333,0.866666666666667,218,208
HUBS03,tompain,2,1,1,0.975,0.970833333333333,234,233
HUBS03,verbalwm,2,1,2,0.975155279503106,0.972049689440994,314,313
HUBS03,vmsit,2,1,2,0.979522184300341,0.979522184300341,287,287
HUBS03,audviswm,3,1,3,0.974545454545454,0.978181818181818,268,269
HUBS03,epiproj,3,1,3,0.984815618221258,0.984815618221258,454,454
HUBS03,langlocvis,3,1,4,0.977358490566038,0.977358490566038,259,259
HUBS03,spatialwm,3,1,2,0.977077363896848,0.974212034383954,341,340
HUBS03,stroop,3,1,2,0.974910394265233,0.974910394265233,272,272
HUBS03,tomfalse,3,1,3,0.975,0.970833333333333,234,233
HUBS03,tompain,3,1,2,0.975,0.979166666666667,234,235
HUBS03,vmsit,3,1,3,0.972696245733788,0.972696245733788,285,285
HUBS03,audvisattn,4,1,3,0.881040892193309,0.795539033457249,237,214
HUBS03,audviswm,4,1,4,0.941818181818182,0.927272727272727,259,255
HUBS03,epiproj,4,1,4,0.980477223427332,0.969631236442516,452,447
HUBS03,langlocaud,4,1,4,0.977358490566038,0.973584905660377,259,258
HUBS03,langlocvis,4,1,5,0.966037735849057,0.969811320754717,256,257
HUBS03,msit,4,1,2,0.982935153583618,0.965870307167236,288,283
HUBS03,spatialwm,4,1,3,0.951289398280802,0.951289398280802,332,332
HUBS03,tomfalse,4,1,4,0.975,0.9625,234,231
HUBS03,tompain,4,1,3,0.95,0.920833333333333,228,221
HUBS03,verbalwm,4,1,3,0.984472049689441,0.950310559006211,317,306
HUBS03,audvisattn,5,1,4,0.977695167286245,0.962825278810409,263,259
HUBS03,audvisattn,5,2,5,0.955390334572491,0.907063197026022,257,244
HUBS03,audviswm,5,1,5,0.956363636363636,0.96,263,264
HUBS03,epiproj,5,1,5,0.863340563991323,0.856832971800434,398,395
HUBS03,langlocaud,5,1,5,0.954716981132075,0.950943396226415,253,252
HUBS03,msit,5,1,3,0.976109215017065,0.95221843003413,286,279
HUBS03,msit,5,2,4,0.948805460750853,0.928327645051195,278,272
HUBS03,spatialwm,5,1,4,0.982808022922636,0.97134670487106,343,339
HUBS03,stroop,5,1,3,0.967741935483871,0.96415770609319,270,269
HUBS03,stroop,5,2,4,0.974910394265233,0.939068100358423,272,262
HUBS03,tompain,5,1,4,0.9625,0.95,231,228
HUBS03,verbalwm,5,1,4,0.841614906832298,0.854037267080745,271,275
HUBS03,audvisattn,6,1,6,0.940520446096654,0.881040892193309,253,237
HUBS03,audviswm,6,1,6,0.970909090909091,0.930909090909091,267,256
HUBS03,epiproj,6,1,6,0.86117136659436,0.830802603036876,397,383
HUBS03,langlocaud,6,1,6,0.905660377358491,0.90188679245283,240,239
HUBS03,langlocvis,6,1,6,0.954716981132075,0.920754716981132,253,244
HUBS03,vmsit,6,1,4,0.948805460750853,0.904436860068259,278,265
