subject,task_name,ses,run,overall_run,pct_frames_fFD,pct_frames_FD,num_frames_fFD,num_frames_FD
HUBS09,audvisattn,1,1,1,0.955390334572491,0.951672862453532,257,256
HUBS09,audviswm,1,1,1,0.978181818181818,0.967272727272727,269,266
HUBS09,epiproj,1,1,1,0.911062906724512,0.787418655097614,420,363
HUBS09,langlocaud,1,1,1,0.928301886792453,0.928301886792453,246,246
HUBS09,langlocvis,1,1,1,0.950943396226415,0.871698113207547,252,231
HUBS09,msit,1,1,1,0.843003412969283,0.843003412969283,247,247
HUBS09,tomfalse,1,1,1,0.941666666666667,0.908333333333333,226,218
HUBS09,tompain,1,1,1,0.958333333333333,0.883333333333333,230,212
HUBS09,verbalwm,1,1,1,0.956521739130435,0.928571428571429,308,299
HUBS09,vmsit,1,1,1,0.907849829351536,0.877133105802048,266,257
HUBS09,audvisattn,2,1,2,0.970260223048327,0.951672862453532,261,256
HUBS09,audviswm,2,1,2,0.978181818181818,0.981818181818182,269,270
HUBS09,epiproj,2,1,2,0.984815618221258,0.93058568329718,454,429
HUBS09,langlocaud,2,1,2,0.950943396226415,0.932075471698113,252,247
HUBS09,langlocvis,2,1,2,0.973584905660377,0.962264150943396,258,255
HUBS09,spatialwm,2,1,1,0.98567335243553,0.97134670487106,344,339
HUBS09,stroop,2,1,1,0.978494623655914,0.939068100358423,273,262
HUBS09,tomfalse,2,1,2,0.9375,0.904166666666667,225,217
HUBS09,tompain,2,1,2,0.941666666666667,0.870833333333333,226,209
HUBS09,vmsit,2,1,2,0.945392491467577,0.918088737201365,277,269
HUBS09,audvisattn,3,1,3,0.977695167286245,0.947955390334573,263,255
HUBS09,audviswm,3,1,3,0.981818181818182,0.974545454545454,270,268
HUBS09,epiproj,3,1,3,0.986984815618221,0.984815618221258,455,454
HUBS09,langlocaud,3,1,3,0.981132075471698,0.966037735849057,260,256
HUBS09,langlocvis,3,1,3,0.977358490566038,0.973584905660377,259,258
HUBS09,spatialwm,3,1,2,0.977077363896848,0.974212034383954,341,340
HUBS09,stroop,3,1,2,0.971326164874552,0.921146953405018,271,257
HUBS09,tomfalse,3,1,3,0.975,0.979166666666667,234,235
HUBS09,tompain,3,1,3,0.979166666666667,0.979166666666667,235,235
HUBS09,vmsit,3,1,3,0.982935153583618,0.972696245733788,288,285
HUBS09,audvisattn,4,1,4,0.840148698884758,0.802973977695167,226,216
HUBS09,audviswm,4,1,4,0.978181818181818,0.978181818181818,269,269
HUBS09,epiproj,4,1,4,0.882863340563991,0.882863340563991,407,407
HUBS09,langlocaud,4,1,4,0.973584905660377,0.954716981132075,258,253
HUBS09,langlocvis,4,1,4,0.841509433962264,0.807547169811321,223,214
HUBS09,msit,4,1,2,0.979522184300341,0.972696245733788,287,285
HUBS09,spatialwm,4,1,3,0.853868194842407,0.747851002865329,298,261
HUBS09,tomfalse,4,1,4,0.975,0.970833333333333,234,233
HUBS09,tompain,4,1,4,0.966666666666667,0.925,232,222
HUBS09,verbalwm,4,1,2,0.984472049689441,0.975155279503106,317,314
HUBS09,audvisattn,5,1,5,0.981412639405205,0.981412639405205,264,264
HUBS09,audviswm,5,1,5,0.945454545454545,0.898181818181818,260,247
HUBS09,epiproj,5,1,5,0.737527114967462,0.68763557483731,340,317
HUBS09,langlocaud,5,1,5,0.958490566037736,0.89811320754717,254,238
HUBS09,langlocvis,5,1,5,0.947169811320755,0.943396226415094,251,250
HUBS09,msit,5,1,3,0.924914675767918,0.84641638225256,271,248
HUBS09,spatialwm,5,1,4,0.959885386819484,0.948424068767908,335,331
HUBS09,stroop,5,1,3,0.982078853046595,0.949820788530466,274,265
HUBS09,verbalwm,5,1,3,0.916149068322981,0.900621118012422,295,290
HUBS09,audvisattn,6,1,6,0.970260223048327,0.936802973977695,261,252
HUBS09,audviswm,6,1,6,0.978181818181818,0.981818181818182,269,270
HUBS09,epiproj,6,1,6,0.973969631236443,0.917570498915401,449,423
HUBS09,langlocaud,6,1,6,0.977358490566038,0.977358490566038,259,259
HUBS09,langlocvis,6,1,6,0.977358490566038,0.966037735849057,259,256
HUBS09,msit,6,1,4,0.976109215017065,0.965870307167236,286,283
HUBS09,stroop,6,1,4,0.982078853046595,0.974910394265233,274,272
HUBS09,verbalwm,6,1,4,0.984472049689441,0.959627329192547,317,309
HUBS09,vmsit,6,1,4,0.928327645051195,0.914675767918089,272,268
