subject,task_name,ses,run,overall_run,pct_frames_fFD,pct_frames_FD,num_frames_fFD,num_frames_FD
HUBS10,audvisattn,1,1,1,0.973977695167286,0.973977695167286,262,262
HUBS10,audviswm,1,1,1,0.981818181818182,0.970909090909091,270,267
HUBS10,epiproj,1,1,1,0.984815618221258,0.989154013015184,454,456
HUBS10,langlocaud,1,1,1,0.973584905660377,0.973584905660377,258,258
HUBS10,langlocvis,1,1,1,0.977358490566038,0.977358490566038,259,259
HUBS10,msit,1,1,1,0.976109215017065,0.979522184300341,286,287
HUBS10,tomfalse,1,1,1,0.979166666666667,0.979166666666667,235,235
HUBS10,tompain,1,1,1,0.970833333333333,0.958333333333333,233,230
HUBS10,verbalwm,1,1,1,0.984472049689441,0.981366459627329,317,316
HUBS10,vmsit,1,1,1,0.979522184300341,0.982935153583618,287,288
HUBS10,audvisattn,2,1,2,0.9182156133829,0.921933085501859,247,248
HUBS10,audviswm,2,1,2,0.970909090909091,0.974545454545454,267,268
HUBS10,epiproj,2,1,2,0.971800433839479,0.958785249457701,448,442
HUBS10,langlocaud,2,1,2,0.890566037735849,0.867924528301887,236,230
HUBS10,langlocvis,2,1,2,0.958490566037736,0.958490566037736,254,254
HUBS10,spatialwm,2,1,1,0.979942693409742,0.959885386819484,342,335
HUBS10,stroop,2,1,1,0.946236559139785,0.956989247311828,264,267
HUBS10,tomfalse,2,1,2,0.966666666666667,0.966666666666667,232,232
HUBS10,tompain,2,1,2,0.9375,0.916666666666667,225,220
HUBS10,vmsit,2,1,2,0.959044368600683,0.938566552901024,281,275
HUBS10,audvisattn,3,1,3,0.951672862453532,0.966542750929368,256,260
HUBS10,audviswm,3,1,3,0.945454545454545,0.952727272727273,260,262
HUBS10,epiproj,3,1,3,0.976138828633406,0.963123644251627,450,444
HUBS10,langlocaud,3,1,3,0.977358490566038,0.973584905660377,259,258
HUBS10,langlocvis,3,1,3,0.969811320754717,0.973584905660377,257,258
HUBS10,spatialwm,3,1,2,0.95702005730659,0.948424068767908,334,331
HUBS10,stroop,3,1,2,0.921146953405018,0.924731182795699,257,258
HUBS10,tomfalse,3,1,3,0.95,0.954166666666667,228,229
HUBS10,tompain,3,1,3,0.958333333333333,0.966666666666667,230,232
HUBS10,vmsit,3,1,3,0.962457337883959,0.962457337883959,282,282
HUBS10,audvisattn,4,1,4,0.95910780669145,0.936802973977695,258,252
HUBS10,audviswm,4,1,4,0.963636363636364,0.938181818181818,265,258
HUBS10,epiproj,4,1,4,0.941431670281996,0.878524945770065,434,405
HUBS10,langlocaud,4,1,4,0.966037735849057,0.947169811320755,256,251
HUBS10,langlocvis,4,1,4,0.935849056603774,0.909433962264151,248,241
HUBS10,msit,4,1,2,0.982935153583618,0.962457337883959,288,282
HUBS10,spatialwm,4,1,3,0.95702005730659,0.948424068767908,334,331
HUBS10,tomfalse,4,1,4,0.879166666666667,0.795833333333333,211,191
HUBS10,tompain,4,1,4,0.9625,0.895833333333333,231,215
HUBS10,verbalwm,4,1,2,0.953416149068323,0.891304347826087,307,287
HUBS10,audvisattn,5,1,5,0.866171003717472,0.87360594795539,233,235
HUBS10,audviswm,5,1,5,0.963636363636364,0.967272727272727,265,266
HUBS10,epiproj,5,1,5,0.976138828633406,0.971800433839479,450,448
HUBS10,langlocaud,5,1,5,0.969811320754717,0.962264150943396,257,255
HUBS10,langlocvis,5,1,5,0.943396226415094,0.954716981132075,250,253
HUBS10,msit,5,1,3,0.982935153583618,0.959044368600683,288,281
HUBS10,spatialwm,5,1,4,0.977077363896848,0.951289398280802,341,332
HUBS10,stroop,5,1,3,0.942652329749104,0.946236559139785,263,264
HUBS10,verbalwm,5,1,3,0.968944099378882,0.956521739130435,312,308
HUBS10,audvisattn,6,1,6,0.91449814126394,0.892193308550186,246,240
HUBS10,audviswm,6,1,6,0.912727272727273,0.930909090909091,251,256
HUBS10,epiproj,6,1,6,0.973969631236443,0.960954446854664,449,443
HUBS10,langlocaud,6,1,6,0.977358490566038,0.966037735849057,259,256
HUBS10,langlocvis,6,1,6,0.966037735849057,0.954716981132075,256,253
HUBS10,msit,6,1,4,0.955631399317406,0.9419795221843,280,276
HUBS10,stroop,6,1,4,0.917562724014337,0.942652329749104,256,263
HUBS10,verbalwm,6,1,4,0.950310559006211,0.919254658385093,306,296
HUBS10,vmsit,6,1,4,0.921501706484642,0.938566552901024,270,275
